X,Y,OBJECTID,Lab_Num,Sample_Typ,Sample_ID,Medium,Region,Location,Latitude,Longitude,Date_Col,Time_Col,Date_Rec,Date_Extrc,Date_Analy,Mass__Vol_Extrc,Dry_Samp_Mass,Moisture,RL,Measure,Naph,F2_MeNaph,F1_MeNaph,F2_6_MeNaph,F2_3_5_MeNaph,C1_Naph,C2_Naph,C3_Naph,C4_Naph,Biphenyl,Acy,Ace,Fluor,F1_MeFluor,C1_Fluor,C2_Fluor,C3_Fluor,DBT,F4_MeDBT,C1_DBT,C2_DBT,C3_DBT,Phen,F1_MePhen,F3_6_DiMePh,C1_Phen_Ant,C2_Phen_Ant,C3_Phen_Ant,C4_Phen_Ant,Ant,Fluorant,F2_MeFluorant,C1_Fluorant_Pyr,C2_Fluorant_Pyr,C3_Fluorant_Pyr,C4_Fluorant_Pyr,Pyr,B_a_Ant,Chry,C1_Chry,C2_Chry,C3_Chry,C4_Chry,B_b_Fluorant,B_k_Fluorant,B_e_Pyr,B_a_Pyr,Pery,IDP,D_a_h_Ant,C1_D_a_h_Ant,C2_D_a_h_Ant,C3_D_a_h_Ant,B_g_h_i_Pe,Sum_PAH,Per_Recov,Naph_d8,Biphen_d10,Ace_d10,Phen_d10,Pyr_d10,B_a_Ant_d12,Pery_d12,Chry_d12,B_g_h_i_Pery_d12,Avg_Recov,B_b_ThPh,C1_B_b_ThPh,C2_B_b_ThPh,C3_B_b_ThPh,C4_B_b_ThPh,cis_Dec,trans_Dec,Dec,C1_Dec,C2_Dec,C3_Dec,C4_Dec,Ret,B_b_NTP,C1_B_b_NTP,C2_B_b_NTP,C3_B_b_NTP,C4_B_b_NTP,B_a_Pyr_d12,DBF,F1_MeDBT,F2_MeDBT,C4_DBT,F2_MePhen,F3_MePhen,F9_MePhen,F2_MeAnt,B_a_Fluorant,Fluor_d10,Fluorant_d10,Terph_d14,F1Me_Naph_d10
-13052742.4026,3863370.674,64,I1500-P,Tissue,ED4022719MU07,Mussel Tissue,San Diego,Mission Beach,32.75909,-117.25478,2019-02-27 00:00:00+00:00,1899/12/30 13:00:00+00,,2019-03-13 00:00:00+00:00,2019-03-30 00:00:00+00:00,25.0,10.940113503759399,85.41,0.5,ng/g(ppb) Dry Weight,4.35,4.78,1.24,0.533,3.9540285493499834,3.6,1.66,14.889619037291094,12.865108881047481,0.42,0.26,0.508,0.491,8.288451519429268,17.389967713960633,23.135139206843466,29.832272707225634,6.752743661827063,3.335623688570193,8.653898214761783,12.085115938990244,11.078884379781666,1.47,9.407544197487745,5.522911174960167,48.8351350200882,42.21883658636979,31.29961954886747,24.018179148932088,45.74450248361955,136.77844554659424,14.835751056781431,93.01097984621897,11.766556011167287,14.441892204438298,10.860771142857143,0.58,187.38558209432964,0.57,29.117399816813535,17.812303918569985,10.306691532443363,9.855576923076923,65.97605917365343,54.98339652888218,48.32115718947872,67.27229000633525,31.98530896135876,38.42943624122565,11.238480410023103,,8.843333333333334,,21.62742415096371,13.9,Percent (%),84.0,90.83052845528454,87.0,89.0,99.25073170731707,104.92239837398374,88.54584523809524,88.31530000000001,79.1179704797048,87.25,0.1872366666666667,0.7301065,1.3454715384615383,1.2827825,0.7362825,2.657525384615385,1.6843199999999998,2.694763125,3.4665465517241376,11.494086956521741,7.380222222222222,9.661021666666668,2.7781660606060607,2.7174411538461536,4.475215217391304,5.292724782608696,5.088391176470588,12.170000000000002,89.0,0.356,0.13097708333333333,0.36944333333333335,3.8636363636363638,2.4309553658536585,1.932398536585366,1.5959322727272727,0.444991,1.23804,82.33333333333333,78.70833333333333,79.58333333333333,84.74358974358974
-13052742.4026,3863370.674,65,I1500-P,Tissue,ED4022719MU07,Mussel Tissue,San Diego,Mission Beach,32.75909,-117.25478,2019-02-27 00:00:00+00:00,1899/12/30 13:00:00+00,,2019-03-13 00:00:00+00:00,2019-03-30 00:00:00+00:00,25.0,10.940113503759399,85.41,0.5,ng/g(ppb) Dry Weight,0.74347266128088,0.816063692776021,0.211918979042267,0.0910900362955157,3.9540285493499834,0.614682121531437,0.283339187448777,14.889619037291094,12.865108881047481,0.0717714553330992,0.044491277368,0.086757990868,0.083948015455,8.288451519429268,17.389967713960633,23.135139206843466,29.832272707225634,6.752743661827063,3.335623688570193,8.653898214761783,12.085115938990244,11.078884379781666,0.251726964055731,9.407544197487745,5.522911174960167,48.8351350200882,42.21883658636979,31.29961954886747,24.018179148932088,45.74450248361955,136.77844554659424,14.835751056781431,93.01097984621897,11.766556011167287,14.441892204438298,10.860771142857143,0.0990516332982086,187.38558209432964,0.097412480974,29.117399816813535,17.812303918569985,10.306691532443363,9.855576923076923,65.97605917365343,54.98339652888218,48.32115718947872,67.27229000633525,31.98530896135876,38.42943624122565,11.238480410023103,,8.843333333333334,,21.62742415096371,2.37665378761269,Percent (%),84.0,90.83052845528454,87.0,89.0,99.25073170731707,104.92239837398374,88.54584523809524,88.31530000000001,79.1179704797048,87.25,0.1872366666666667,0.7301065,1.3454715384615383,1.2827825,0.7362825,2.657525384615385,1.6843199999999998,2.694763125,3.4665465517241376,11.494086956521741,7.380222222222222,9.661021666666668,2.7781660606060607,2.7174411538461536,4.475215217391304,5.292724782608696,5.088391176470588,12.170000000000002,89.0,0.061,0.13097708333333333,0.36944333333333335,3.8636363636363638,2.4309553658536585,1.932398536585366,1.5959322727272727,0.444991,1.23804,82.33333333333333,78.70833333333333,79.58333333333333,84.74358974358974
-13103261.414,3956608.387,66,I1501-P,Tissue,ED1022719MU04,Mussel Tissue,San Diego,Dana Point,33.46065,-117.7086,2019-02-27 00:00:00+00:00,1899/12/30 12:16:00+00,,2019-03-13 00:00:00+00:00,2019-03-30 00:00:00+00:00,25.05,10.940113503759399,87.77,0.5,ng/g(ppb) Dry Weight,3.71,3.63,0.676,7.6902091871890805,3.9540285493499834,3.19,16.25363646135345,14.889619037291094,12.865108881047481,0.36,4.548435005635818,0.397,0.383,8.288451519429268,17.389967713960633,23.135139206843466,29.832272707225634,6.752743661827063,3.335623688570193,8.653898214761783,12.085115938990244,11.078884379781666,2.53,9.407544197487745,5.522911174960167,48.8351350200882,42.21883658636979,31.29961954886747,24.018179148932088,0.166,0.463,14.835751056781431,93.01097984621897,11.766556011167287,14.441892204438298,10.860771142857143,0.384,0.234,0.629,29.117399816813535,17.812303918569985,10.306691532443363,9.855576923076923,65.97605917365343,54.98339652888218,48.32115718947872,67.27229000633525,31.98530896135876,38.42943624122565,11.238480410023103,,8.843333333333334,,21.62742415096371,12.4,Percent (%),81.0,90.83052845528454,86.0,89.0,99.25073170731707,104.92239837398374,88.54584523809524,88.31530000000001,79.1179704797048,83.75,0.1872366666666667,0.7301065,1.3454715384615383,1.2827825,0.7362825,2.657525384615385,1.6843199999999998,2.694763125,3.4665465517241376,11.494086956521741,7.380222222222222,9.661021666666668,2.7781660606060607,2.7174411538461536,4.475215217391304,5.292724782608696,5.088391176470588,12.170000000000002,79.0,0.278,0.13097708333333333,0.36944333333333335,3.8636363636363638,2.4309553658536585,1.932398536585366,1.5959322727272727,0.444991,1.23804,82.33333333333333,78.70833333333333,79.58333333333333,84.74358974358974
-13103261.414,3956608.387,67,I1501-P,Tissue,ED1022719MU04,Mussel Tissue,San Diego,Dana Point,33.46065,-117.7086,2019-02-27 00:00:00+00:00,1899/12/30 12:16:00+00,,2019-03-13 00:00:00+00:00,2019-03-30 00:00:00+00:00,25.05,10.940113503759399,87.77,0.5,ng/g(ppb) Dry Weight,0.517261023128632,0.505867608522274,0.0942235387945767,7.6902091871890805,3.9540285493499834,0.444343169647944,16.25363646135345,14.889619037291094,12.865108881047481,0.0501310242679731,4.548435005635818,0.055258060841,0.053435114504,8.288451519429268,17.389967713960633,23.135139206843466,29.832272707225634,6.752743661827063,3.335623688570193,8.653898214761783,12.085115938990244,11.078884379781666,0.352056511336448,9.407544197487745,5.522911174960167,48.8351350200882,42.21883658636979,31.29961954886747,24.018179148932088,0.023128631651,0.0644867266719836,14.835751056781431,93.01097984621897,11.766556011167287,14.441892204438298,10.860771142857143,0.0535490486498804,0.032585165774,0.087615358323,29.117399816813535,17.812303918569985,10.306691532443363,9.855576923076923,65.97605917365343,54.98339652888218,48.32115718947872,67.27229000633525,31.98530896135876,38.42943624122565,11.238480410023103,,8.843333333333334,,21.62742415096371,1.73384983479549,Percent (%),81.0,90.83052845528454,86.0,89.0,99.25073170731707,104.92239837398374,88.54584523809524,88.31530000000001,79.1179704797048,83.75,0.1872366666666667,0.7301065,1.3454715384615383,1.2827825,0.7362825,2.657525384615385,1.6843199999999998,2.694763125,3.4665465517241376,11.494086956521741,7.380222222222222,9.661021666666668,2.7781660606060607,2.7174411538461536,4.475215217391304,5.292724782608696,5.088391176470588,12.170000000000002,79.0,0.039,0.13097708333333333,0.36944333333333335,3.8636363636363638,2.4309553658536585,1.932398536585366,1.5959322727272727,0.444991,1.23804,82.33333333333333,78.70833333333333,79.58333333333333,84.74358974358974
-13062787.8735,3914610.0159,68,I1502-P,Tissue,ED2022719MU06,Mussel Tissue,San Diego,Tamarack State Beach,33.14533,-117.34502,2019-02-27 00:00:00+00:00,1899/12/30 12:06:00+00,,2019-03-13 00:00:00+00:00,2019-03-30 00:00:00+00:00,24.94,10.940113503759399,86.97,0.5,ng/g(ppb) Dry Weight,3.09,2.64,1.39,7.6902091871890805,3.9540285493499834,2.72,16.25363646135345,14.889619037291094,12.865108881047481,0.79,4.548435005635818,0.556,0.424,8.288451519429268,17.389967713960633,23.135139206843466,29.832272707225634,6.752743661827063,3.335623688570193,8.653898214761783,12.085115938990244,11.078884379781666,2.86,9.407544197487745,5.522911174960167,48.8351350200882,42.21883658636979,31.29961954886747,24.018179148932088,0.305,0.921,14.835751056781431,93.01097984621897,11.766556011167287,14.441892204438298,10.860771142857143,0.632,0.243,0.967,29.117399816813535,17.812303918569985,10.306691532443363,9.855576923076923,65.97605917365343,54.98339652888218,48.32115718947872,67.27229000633525,31.98530896135876,38.42943624122565,11.238480410023103,,8.843333333333334,,21.62742415096371,13.5,Percent (%),80.0,90.83052845528454,84.0,89.0,99.25073170731707,104.92239837398374,88.54584523809524,88.31530000000001,79.1179704797048,84.0,0.1872366666666667,0.7301065,1.3454715384615383,1.2827825,0.7362825,2.657525384615385,1.6843199999999998,2.694763125,3.4665465517241376,11.494086956521741,7.380222222222222,9.661021666666668,2.7781660606060607,2.7174411538461536,4.475215217391304,5.292724782608696,5.088391176470588,12.170000000000002,83.0,0.299,0.13097708333333333,0.36944333333333335,3.8636363636363638,2.4309553658536585,1.932398536585366,1.5959322727272727,0.444991,1.23804,82.33333333333333,78.70833333333333,79.58333333333333,84.74358974358974
-13062787.8735,3914610.0159,69,I1502-P,Tissue,ED2022719MU06,Mussel Tissue,San Diego,Tamarack State Beach,33.14533,-117.34502,2019-02-27 00:00:00+00:00,1899/12/30 12:06:00+00,,2019-03-13 00:00:00+00:00,2019-03-30 00:00:00+00:00,24.94,10.940113503759399,86.97,0.5,ng/g(ppb) Dry Weight,0.462228354605036,0.395538691502817,0.208117741750029,7.6902091871890805,3.9540285493499834,0.407036909279062,16.25363646135345,14.889619037291094,12.865108881047481,0.11843164309532,4.548435005635818,0.083362078878,0.063470162125,8.288451519429268,17.389967713960633,23.135139206843466,29.832272707225634,6.752743661827063,3.335623688570193,8.653898214761783,12.085115938990244,11.078884379781666,0.428883523053927,9.407544197487745,5.522911174960167,48.8351350200882,42.21883658636979,31.29961954886747,24.018179148932088,0.045762906749,0.137978613314936,14.835751056781431,93.01097984621897,11.766556011167287,14.441892204438298,10.860771142857143,0.095040369088812,0.036334368173,0.14487754398,29.117399816813535,17.812303918569985,10.306691532443363,9.855576923076923,65.97605917365343,54.98339652888218,48.32115718947872,67.27229000633525,31.98530896135876,38.42943624122565,11.238480410023103,,8.843333333333334,,21.62742415096371,2.02340647234281,Percent (%),80.0,90.83052845528454,84.0,89.0,99.25073170731707,104.92239837398374,88.54584523809524,88.31530000000001,79.1179704797048,84.0,0.1872366666666667,0.7301065,1.3454715384615383,1.2827825,0.7362825,2.657525384615385,1.6843199999999998,2.694763125,3.4665465517241376,11.494086956521741,7.380222222222222,9.661021666666668,2.7781660606060607,2.7174411538461536,4.475215217391304,5.292724782608696,5.088391176470588,12.170000000000002,83.0,0.045,0.13097708333333333,0.36944333333333335,3.8636363636363638,2.4309553658536585,1.932398536585366,1.5959322727272727,0.444991,1.23804,82.33333333333333,78.70833333333333,79.58333333333333,84.74358974358974
-13062799.0055,3914625.9702,70,I1504-P,Water,ED2022719WT02,Surface Water,San Diego,Tamarack State Beach,33.14545,-117.34512,2019-02-27 00:00:00+00:00,1899/12/30 11:14:00+00,,2019-03-01 00:00:00+00:00,2019-03-12 00:00:00+00:00,950.0,10.940113503759399,41.2622265625,0.005,µg/L (ppb),0.00284,0.00133,0.00113,0.000591,3.9540285493499834,0.00168,16.25363646135345,14.889619037291094,12.865108881047481,0.000508,0.00031,17.479393501172176,14.261026550262141,8.288451519429268,17.389967713960633,23.135139206843466,29.832272707225634,6.752743661827063,3.335623688570193,8.653898214761783,12.085115938990244,11.078884379781666,0.00101,9.407544197487745,5.522911174960167,48.8351350200882,42.21883658636979,31.29961954886747,24.018179148932088,45.74450248361955,0.000407,14.835751056781431,93.01097984621897,11.766556011167287,14.441892204438298,10.860771142857143,0.000247,187.38558209432964,0.000151,29.117399816813535,17.812303918569985,10.306691532443363,9.855576923076923,65.97605917365343,54.98339652888218,0.0024,67.27229000633525,31.98530896135876,38.42943624122565,11.238480410023103,,8.843333333333334,,21.62742415096371,0.009553,Percent (%),77.0,90.83052845528454,74.0,81.0,99.25073170731707,104.92239837398374,88.54584523809524,88.31530000000001,79.1179704797048,77.5,0.1872366666666667,0.7301065,1.3454715384615383,1.2827825,0.7362825,2.657525384615385,1.6843199999999998,2.694763125,3.4665465517241376,11.494086956521741,7.380222222222222,9.661021666666668,2.7781660606060607,2.7174411538461536,4.475215217391304,5.292724782608696,5.088391176470588,12.170000000000002,78.0,0.00044,0.13097708333333333,0.36944333333333335,3.8636363636363638,2.4309553658536585,1.932398536585366,1.5959322727272727,0.444991,1.23804,82.33333333333333,78.70833333333333,79.58333333333333,84.74358974358974
-13061831.6392,3914427.8721,71,I1507-P,Water,ED2022719WT08,Surface Water,San Diego,Agua Hedionda Lagoon,33.14396,-117.33643,2019-02-27 00:00:00+00:00,1899/12/30 13:00:00+00,,2019-03-01 00:00:00+00:00,2019-03-28 00:00:00+00:00,930.0,10.940113503759399,41.2622265625,0.005,µg/L (ppb),0.00192,0.00216,0.00163,0.000716,3.9540285493499834,0.00246,16.25363646135345,14.889619037291094,12.865108881047481,0.000519,4.548435005635818,17.479393501172176,14.261026550262141,8.288451519429268,17.389967713960633,23.135139206843466,29.832272707225634,6.752743661827063,3.335623688570193,8.653898214761783,12.085115938990244,11.078884379781666,0.00057,9.407544197487745,5.522911174960167,48.8351350200882,42.21883658636979,31.29961954886747,24.018179148932088,45.74450248361955,0.000197,14.835751056781431,93.01097984621897,11.766556011167287,14.441892204438298,10.860771142857143,119.34361389696664,187.38558209432964,98.54809847759694,29.117399816813535,17.812303918569985,10.306691532443363,9.855576923076923,65.97605917365343,54.98339652888218,48.32115718947872,67.27229000633525,31.98530896135876,38.42943624122565,11.238480410023103,,8.843333333333334,,21.62742415096371,0.005666,Percent (%),83.0,90.83052845528454,82.0,86.0,99.25073170731707,104.92239837398374,88.54584523809524,88.31530000000001,79.1179704797048,83.75,0.1872366666666667,0.7301065,1.3454715384615383,1.2827825,0.7362825,2.657525384615385,1.6843199999999998,2.694763125,3.4665465517241376,11.494086956521741,7.380222222222222,9.661021666666668,2.7781660606060607,2.7174411538461536,4.475215217391304,5.292724782608696,5.088391176470588,12.170000000000002,84.0,0.00025,0.13097708333333333,0.36944333333333335,3.8636363636363638,2.4309553658536585,1.932398536585366,1.5959322727272727,0.444991,1.23804,82.33333333333333,78.70833333333333,79.58333333333333,84.74358974358974
-13061887.2988,3914426.5426,72,I1509-P,Sediment,ED2022719SD10,"Sediment Grab (0 to 3"" Depth)",San Diego,Agua Hedionda Lagoon (Middle-intertidal),33.14395,-117.33693,2019-02-27 00:00:00+00:00,1899/12/30 13:15:00+00,,2019-03-05 00:00:00+00:00,2019-03-26 00:00:00+00:00,25.53,10.940113503759399,15.09,0.625-1.25,ng/g(ppb) Dry Weight,0.15,0.0762,0.0798,0.0531,0.0628,0.111,16.25363646135345,14.889619037291094,12.865108881047481,0.0408,0.41,0.127,0.108,8.288451519429268,17.389967713960633,23.135139206843466,0.155,0.0182,0.0483,0.197,0.276,0.439,4.16,0.529,5.522911174960167,1.93,1.28,0.902,24.018179148932088,0.835,12.9,14.835751056781431,3.18,2.77,1.61,10.860771142857143,12.2,1.9,5.1,1.72,1.6,2.35,9.855576923076923,2.43,3.57,2.39,1.92,0.829,1.37,0.246,,8.843333333333334,,1.87,66.6958,Percent (%),59.0,90.83052845528454,71.0,86.0,99.25073170731707,104.92239837398374,88.54584523809524,88.31530000000001,79.1179704797048,72.0,0.1872366666666667,0.7301065,1.3454715384615383,1.2827825,0.7362825,2.657525384615385,1.6843199999999998,2.694763125,3.4665465517241376,11.494086956521741,7.380222222222222,9.661021666666668,0.213,0.588,0.065,1.37,1.39,12.170000000000002,72.0,0.085,0.018,0.045,3.8636363636363638,0.607,0.469,0.355,0.096,1.23804,82.33333333333333,78.70833333333333,79.58333333333333,84.74358974358974
-13061886.1856,3914427.8721,73,I1510-P,Sediment,ED2022719SD11,"Sediment Grab (0 to 3"" Depth)",San Diego,Agua Hedionda Lagoon (Upper-intertidal),33.14396,-117.33692,2019-02-27 00:00:00+00:00,1899/12/30 13:20:00+00,,2019-03-05 00:00:00+00:00,2019-03-26 00:00:00+00:00,27.92,10.940113503759399,6.67,0.625-1.25,ng/g(ppb) Dry Weight,0.131,0.0878,0.0922,0.0385,3.9540285493499834,0.113,16.25363646135345,14.889619037291094,12.865108881047481,0.045,0.782,0.132,0.212,8.288451519429268,17.389967713960633,23.135139206843466,0.0853,0.013,0.027,0.121,0.207,0.422,1.68,0.299,5.522911174960167,1.64,1.38,1.37,1.23,4.21,9.5,14.835751056781431,5.15,4.74,3.9,3.69,15.2,3.41,6.82,3.3,2.96,2.63,9.855576923076923,6.31,6.37,5.6,4.1,1.79,3.47,0.538,,8.843333333333334,,3.73,94.6383,Percent (%),60.0,90.83052845528454,72.0,85.0,99.25073170731707,104.92239837398374,88.54584523809524,88.31530000000001,79.1179704797048,74.25,0.1872366666666667,0.7301065,1.3454715384615383,1.2827825,0.7362825,2.657525384615385,1.6843199999999998,2.694763125,3.4665465517241376,11.494086956521741,7.380222222222222,9.661021666666668,0.258,1.61,1.71,2.33,2.33,12.170000000000002,80.0,0.104,0.013,0.029,0.506,0.278,0.236,0.432,0.5,1.23804,82.33333333333333,78.70833333333333,79.58333333333333,84.74358974358974
-13062783.4207,3914687.1287,74,I1511-P,Sediment,ED2022719SD04,"Sediment Grab (0 to 3"" Depth)",San Diego,Tamarack State Beach (Upper-intertidal),33.14591,-117.34498,2019-02-27 00:00:00+00:00,1899/12/30 11:30:00+00,,2019-03-05 00:00:00+00:00,2019-03-21 00:00:00+00:00,29.75,10.940113503759399,0.9,0.625-1.25,ng/g(ppb) Dry Weight,0.073,0.0271,0.0346,7.6902091871890805,3.9540285493499834,0.0486,16.25363646135345,14.889619037291094,12.865108881047481,0.0272,4.548435005635818,17.479393501172176,14.261026550262141,8.288451519429268,17.389967713960633,23.135139206843466,29.832272707225634,6.752743661827063,3.335623688570193,8.653898214761783,12.085115938990244,11.078884379781666,0.0266,9.407544197487745,5.522911174960167,48.8351350200882,42.21883658636979,31.29961954886747,24.018179148932088,45.74450248361955,136.77844554659424,14.835751056781431,93.01097984621897,11.766556011167287,14.441892204438298,10.860771142857143,119.34361389696664,187.38558209432964,98.54809847759694,29.117399816813535,17.812303918569985,10.306691532443363,9.855576923076923,65.97605917365343,54.98339652888218,48.32115718947872,67.27229000633525,31.98530896135876,38.42943624122565,11.238480410023103,,8.843333333333334,,21.62742415096371,0.1754,Percent (%),49.0,90.83052845528454,70.0,86.0,99.25073170731707,104.92239837398374,88.54584523809524,88.31530000000001,79.1179704797048,71.75,0.1872366666666667,0.7301065,1.3454715384615383,1.2827825,0.7362825,2.657525384615385,1.6843199999999998,2.694763125,3.4665465517241376,11.494086956521741,7.380222222222222,9.661021666666668,2.7781660606060607,2.7174411538461536,4.475215217391304,5.292724782608696,5.088391176470588,12.170000000000002,82.0,0.015,0.13097708333333333,0.36944333333333335,3.8636363636363638,2.4309553658536585,1.932398536585366,1.5959322727272727,0.444991,1.23804,82.33333333333333,78.70833333333333,79.58333333333333,84.74358974358974
-13062801.2319,3914679.1515,75,I1512-P,Sediment,ED2022719SD05,"Sediment Grab (0 to 3"" Depth)",San Diego,Tamarack State Beach (Middle-intertidal),33.14585,-117.34514,2019-02-27 00:00:00+00:00,1899/12/30 11:42:00+00,,2019-03-05 00:00:00+00:00,2019-03-21 00:00:00+00:00,29.33,10.940113503759399,2.09,0.625-1.25,ng/g(ppb) Dry Weight,0.0423,6.501620884351124,0.0222,7.6902091871890805,3.9540285493499834,7.712869058118891,16.25363646135345,14.889619037291094,12.865108881047481,0.0184,4.548435005635818,17.479393501172176,14.261026550262141,8.288451519429268,17.389967713960633,23.135139206843466,29.832272707225634,6.752743661827063,3.335623688570193,8.653898214761783,12.085115938990244,11.078884379781666,0.0225,9.407544197487745,5.522911174960167,48.8351350200882,42.21883658636979,31.29961954886747,24.018179148932088,45.74450248361955,136.77844554659424,14.835751056781431,93.01097984621897,11.766556011167287,14.441892204438298,10.860771142857143,119.34361389696664,187.38558209432964,98.54809847759694,29.117399816813535,17.812303918569985,10.306691532443363,9.855576923076923,65.97605917365343,54.98339652888218,48.32115718947872,67.27229000633525,31.98530896135876,38.42943624122565,11.238480410023103,,8.843333333333334,,21.62742415096371,0.0832,Percent (%),63.0,90.83052845528454,76.0,85.0,99.25073170731707,104.92239837398374,88.54584523809524,88.31530000000001,79.1179704797048,76.5,0.1872366666666667,0.7301065,1.3454715384615383,1.2827825,0.7362825,2.657525384615385,1.6843199999999998,2.694763125,3.4665465517241376,11.494086956521741,7.380222222222222,9.661021666666668,2.7781660606060607,2.7174411538461536,4.475215217391304,5.292724782608696,5.088391176470588,12.170000000000002,82.0,4.597195257017501,0.13097708333333333,0.36944333333333335,3.8636363636363638,2.4309553658536585,1.932398536585366,1.5959322727272727,0.444991,1.23804,82.33333333333333,78.70833333333333,79.58333333333333,84.74358974358974
-13186322.4521,4024310.05,76,J5109-P,Water,ED2021318WT03,Surface Water,Santa Monica,Venice Canal,33.96654,-118.45475,2018-02-13 00:00:00+00:00,1899/12/30 11:48:00+00,,2018-02-19 00:00:00+00:00,2018-03-07 00:00:00+00:00,1060.0,10.940113503759399,41.2622265625,0.005,µg/L (ppb),0.00301,6.501620884351124,4.5768511042328015,0.00376,3.9540285493499834,0.00613,16.25363646135345,14.889619037291094,12.865108881047481,0.0135,0.000609,0.00129,0.000543,8.288451519429268,17.389967713960633,23.135139206843466,29.832272707225634,6.752743661827063,3.335623688570193,8.653898214761783,12.085115938990244,11.078884379781666,0.0133,9.407544197487745,5.522911174960167,48.8351350200882,42.21883658636979,31.29961954886747,24.018179148932088,0.00169,0.00176,14.835751056781431,93.01097984621897,11.766556011167287,14.441892204438298,10.860771142857143,0.00169,0.000509,0.00151,29.117399816813535,17.812303918569985,10.306691532443363,9.855576923076923,0.00106,0.000708,0.000849,67.27229000633525,31.98530896135876,38.42943624122565,11.238480410023103,,8.843333333333334,,0.00214,0.05,Percent (%),77.0,90.83052845528454,81.0,88.0,99.25073170731707,104.92239837398374,88.54584523809524,88.31530000000001,79.1179704797048,86.0,0.1872366666666667,0.7301065,1.3454715384615383,1.2827825,0.7362825,2.657525384615385,1.6843199999999998,2.694763125,3.4665465517241376,11.494086956521741,7.380222222222222,9.661021666666668,2.7781660606060607,2.7174411538461536,4.475215217391304,5.292724782608696,5.088391176470588,12.170000000000002,98.0,0.00064,0.13097708333333333,0.36944333333333335,3.8636363636363638,2.4309553658536585,1.932398536585366,1.5959322727272727,0.444991,0.00109,82.33333333333333,78.70833333333333,79.58333333333333,84.74358974358974
-13186326.5708,4024314.0767,77,J5112-P,Sediment,ED2021318SD01,"Sediment Grab (0 to 3"" Depth)",Santa Monica,Venice Canal (Upper-intertidal),33.96657,-118.454787,2018-02-13 00:00:00+00:00,1899/12/30 11:21:00+00,,2018-02-21 00:00:00+00:00,2018-02-28 00:00:00+00:00,24.89,10.940113503759399,17.32,0.625-1.25,ng/g (ppb) Dry Weight,0.137,0.0795,0.0647,0.102,0.043,0.238,0.299,14.889619037291094,12.865108881047481,3.2683500187911663,0.108,17.479393501172176,14.261026550262141,8.288451519429268,17.389967713960633,23.135139206843466,29.832272707225634,6.752743661827063,3.335623688570193,8.653898214761783,12.085115938990244,11.078884379781666,0.655,0.146,5.522911174960167,0.629,0.839,1.14,1.15,45.74450248361955,1.45,14.835751056781431,1.17,2.12,2.67,3.28,1.65,0.894,1.71,1.71,4.4,8.07,9.855576923076923,1.86,1.2,2.57,1.36,2.66,1.23,0.465,,8.843333333333334,,2.62,40.2,Percent (%),80.0,90.83052845528454,92.0,94.0,99.25073170731707,104.92239837398374,88.54584523809524,88.31530000000001,79.1179704797048,92.8,0.1872366666666667,0.7301065,1.3454715384615383,1.2827825,0.7362825,2.657525384615385,0.166,0.166,3.4665465517241376,11.494086956521741,7.380222222222222,9.661021666666668,2.7781660606060607,2.7174411538461536,4.475215217391304,5.292724782608696,5.088391176470588,12.170000000000002,105.0,4.597195257017501,0.13097708333333333,0.36944333333333335,3.8636363636363638,0.154,0.11,0.115,0.072,0.428,82.33333333333333,78.70833333333333,79.58333333333333,84.74358974358974
-13186323.5652,4024315.4189,78,J5113-P,Sediment,ED2021318SD02,"Sediment Grab (0 to 3"" Depth)",Santa Monica,Venice Canal (Middle-intertidal),33.96658,-118.45476,2018-02-13 00:00:00+00:00,1899/12/30 11:31:00+00,,2018-02-21 00:00:00+00:00,2018-02-28 00:00:00+00:00,24.29,10.940113503759399,19.69,0.625-1.25,ng/g (ppb) Dry Weight,0.188,0.127,0.0922,0.092,0.0836,0.229,0.397,14.889619037291094,12.865108881047481,0.0746,0.232,0.0878,14.261026550262141,8.288451519429268,17.389967713960633,23.135139206843466,29.832272707225634,6.752743661827063,3.335623688570193,8.653898214761783,12.085115938990244,11.078884379781666,0.683,0.218,5.522911174960167,0.934,1.58,1.91,24.018179148932088,0.237,1.83,14.835751056781431,2.69,5.02,7.61,7.38,2.82,1.37,2.13,2.8,7.77,12.9,12.8,2.9,2.14,3.14,1.83,3.11,1.78,0.437,,8.843333333333334,,2.72,58.9,Percent (%),74.0,90.83052845528454,88.0,86.0,99.25073170731707,104.92239837398374,88.54584523809524,88.31530000000001,79.1179704797048,87.8,0.1872366666666667,0.7301065,1.3454715384615383,1.2827825,0.7362825,2.657525384615385,1.6843199999999998,2.694763125,3.4665465517241376,11.494086956521741,7.380222222222222,9.661021666666668,2.7781660606060607,2.7174411538461536,2.89,6.1,7.1,12.170000000000002,103.0,0.054,0.13097708333333333,0.36944333333333335,3.8636363636363638,0.189,0.175,0.225,0.159,1.61,82.33333333333333,78.70833333333333,79.58333333333333,84.74358974358974
